Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2024-01-14,Lazio,Lecce,1,0,H,0.0,0.0,D,2023-2024,8.0,11.0,2.0,3.0,14.0,12.0,2.0,5.0,4.0,4.0,0.0,0.0
2024-01-14,Cagliari,Bologna,2,1,H,1.0,1.0,D,2023-2024,4.0,11.0,2.0,4.0,12.0,8.0,2.0,5.0,3.0,2.0,0.0,0.0
2024-01-14,Fiorentina,Udinese,2,2,D,0.0,1.0,A,2023-2024,10.0,12.0,3.0,6.0,14.0,13.0,4.0,4.0,1.0,1.0,0.0,0.0
2024-01-14,Milan,Roma,3,1,H,1.0,0.0,H,2023-2024,17.0,12.0,5.0,5.0,12.0,9.0,2.0,5.0,2.0,3.0,0.0,0.0
2024-01-15,Atalanta,Frosinone,5,0,H,3.0,0.0,H,2023-2024,21.0,8.0,9.0,5.0,11.0,8.0,8.0,2.0,0.0,1.0,0.0,0.0
2024-01-16,Juventus,Sassuolo,3,0,H,2.0,0.0,H,2023-2024,12.0,8.0,5.0,4.0,9.0,9.0,5.0,2.0,0.0,2.0,0.0,0.0
2024-01-20,Roma,Verona,2,1,H,2.0,0.0,H,2023-2024,9.0,12.0,2.0,3.0,14.0,12.0,1.0,2.0,2.0,2.0,0.0,0.0
2024-01-20,Udinese,Milan,2,3,A,1.0,1.0,D,2023-2024,11.0,15.0,6.0,7.0,12.0,9.0,5.0,7.0,6.0,1.0,0.0,0.0
2024-01-21,Frosinone,Cagliari,3,1,H,0.0,1.0,A,2023-2024,17.0,9.0,7.0,4.0,11.0,18.0,8.0,4.0,3.0,5.0,0.0,0.0
2024-01-21,Empoli,Monza,3,0,H,2.0,0.0,H,2023-2024,9.0,15.0,5.0,5.0,15.0,10.0,1.0,7.0,1.0,3.0,0.0,0.0
2024-01-21,Salernitana,Genoa,1,2,A,1.0,1.0,D,2023-2024,11.0,5.0,2.0,5.0,7.0,15.0,5.0,5.0,0.0,5.0,0.0,0.0
2024-01-21,Lecce,Juventus,0,3,A,0.0,0.0,D,2023-2024,12.0,15.0,3.0,8.0,8.0,12.0,5.0,5.0,1.0,1.0,0.0,0.0
2024-01-26,Cagliari,Torino,1,2,A,0.0,2.0,A,2023-2024,25.0,16.0,10.0,6.0,12.0,12.0,8.0,2.0,2.0,4.0,0.0,0.0
2024-01-27,Atalanta,Udinese,2,0,H,2.0,0.0,H,2023-2024,14.0,13.0,11.0,5.0,8.0,11.0,4.0,4.0,2.0,1.0,0.0,0.0
2024-01-27,Juventus,Empoli,1,1,D,0.0,0.0,D,2023-2024,9.0,16.0,3.0,5.0,11.0,6.0,6.0,7.0,1.0,1.0,1.0,0.0
2024-01-27,Milan,Bologna,2,2,D,1.0,1.0,D,2023-2024,14.0,15.0,4.0,4.0,16.0,12.0,4.0,1.0,5.0,3.0,0.0,0.0
2024-01-28,Genoa,Lecce,2,1,H,0.0,1.0,A,2023-2024,19.0,19.0,7.0,5.0,12.0,17.0,3.0,8.0,0.0,2.0,0.0,0.0
2024-01-28,Monza,Sassuolo,1,0,H,1.0,0.0,H,2023-2024,12.0,14.0,1.0,3.0,8.0,13.0,4.0,5.0,1.0,3.0,0.0,0.0
2024-01-28,Verona,Frosinone,1,1,D,1.0,0.0,H,2023-2024,15.0,11.0,5.0,6.0,17.0,12.0,1.0,9.0,2.0,2.0,0.0,0.0
2024-01-28,Lazio,Napoli,0,0,D,0.0,0.0,D,2023-2024,10.0,5.0,1.0,0.0,11.0,11.0,4.0,3.0,3.0,2.0,0.0,0.0
2024-01-28,Fiorentina,Inter,0,1,A,0.0,1.0,A,2023-2024,14.0,8.0,4.0,4.0,6.0,12.0,7.0,6.0,2.0,3.0,0.0,0.0
2024-01-29,Salernitana,Roma,1,2,A,0.0,0.0,D,2023-2024,15.0,5.0,7.0,2.0,12.0,12.0,5.0,1.0,2.0,3.0,0.0,0.0
2024-02-02,Lecce,Fiorentina,3,2,H,1.0,0.0,H,2023-2024,16.0,10.0,8.0,3.0,13.0,14.0,1.0,3.0,3.0,3.0,0.0,0.0
2024-02-03,Empoli,Genoa,0,0,D,0.0,0.0,D,2023-2024,15.0,10.0,4.0,2.0,11.0,12.0,6.0,6.0,2.0,3.0,0.0,1.0
2024-02-03,Udinese,Monza,0,0,D,0.0,0.0,D,2023-2024,21.0,3.0,6.0,2.0,12.0,13.0,7.0,4.0,3.0,2.0,0.0,0.0
2024-02-03,Frosinone,Milan,2,3,A,1.0,1.0,D,2023-2024,7.0,13.0,4.0,5.0,10.0,13.0,2.0,4.0,1.0,3.0,0.0,0.0
2024-02-03,Bologna,Sassuolo,4,2,H,1.0,2.0,A,2023-2024,19.0,12.0,4.0,4.0,12.0,10.0,7.0,4.0,1.0,3.0,0.0,0.0
2024-02-04,Torino,Salernitana,0,0,D,0.0,0.0,D,2023-2024,13.0,3.0,1.0,1.0,11.0,8.0,10.0,1.0,2.0,1.0,0.0,0.0
2024-02-04,Napoli,Verona,2,1,H,0.0,0.0,D,2023-2024,19.0,12.0,8.0,2.0,11.0,14.0,9.0,2.0,3.0,2.0,0.0,0.0
2024-02-04,Atalanta,Lazio,3,1,H,2.0,0.0,H,2023-2024,19.0,7.0,5.0,1.0,13.0,14.0,6.0,1.0,2.0,3.0,0.0,0.0
2024-02-04,Inter,Juventus,1,0,H,1.0,0.0,H,2023-2024,15.0,12.0,3.0,1.0,8.0,8.0,6.0,4.0,2.0,2.0,0.0,0.0
2024-02-05,Roma,Cagliari,4,0,H,2.0,0.0,H,2023-2024,20.0,12.0,6.0,3.0,8.0,12.0,7.0,5.0,1.0,1.0,0.0,0.0
2024-02-09,Salernitana,Empoli,1,3,A,0.0,1.0,A,2023-2024,13.0,17.0,4.0,3.0,10.0,17.0,4.0,8.0,3.0,2.0,0.0,0.0
2024-02-10,Cagliari,Lazio,1,3,A,0.0,1.0,A,2023-2024,13.0,12.0,6.0,5.0,6.0,9.0,7.0,8.0,1.0,3.0,0.0,0.0
2024-02-10,Roma,Inter,2,4,A,2.0,1.0,H,2023-2024,8.0,10.0,3.0,6.0,9.0,14.0,3.0,8.0,2.0,0.0,0.0,0.0
2024-02-10,Sassuolo,Torino,1,1,D,1.0,1.0,D,2023-2024,11.0,13.0,4.0,2.0,12.0,11.0,5.0,4.0,1.0,3.0,0.0,0.0
2024-02-11,Fiorentina,Frosinone,5,1,H,3.0,0.0,H,2023-2024,18.0,11.0,7.0,3.0,16.0,8.0,2.0,5.0,3.0,1.0,0.0,0.0
2024-02-11,Bologna,Lecce,4,0,H,2.0,0.0,H,2023-2024,16.0,14.0,6.0,3.0,10.0,13.0,4.0,3.0,1.0,2.0,0.0,0.0
2024-02-11,Monza,Verona,0,0,D,0.0,0.0,D,2023-2024,11.0,10.0,1.0,1.0,19.0,15.0,5.0,2.0,1.0,2.0,0.0,0.0
2024-02-11,Genoa,Atalanta,1,4,A,0.0,1.0,A,2023-2024,15.0,14.0,6.0,9.0,8.0,13.0,7.0,4.0,3.0,4.0,0.0,0.0
2024-02-11,Milan,Napoli,1,0,H,1.0,0.0,H,2023-2024,10.0,12.0,6.0,2.0,9.0,12.0,1.0,2.0,1.0,1.0,0.0,0.0
2024-02-12,Juventus,Udinese,0,1,A,0.0,1.0,A,2023-2024,14.0,8.0,6.0,1.0,15.0,10.0,8.0,4.0,3.0,3.0,0.0,0.0
2024-02-14,Bologna,Fiorentina,2,0,H,1.0,0.0,H,2023-2024,18.0,12.0,7.0,3.0,11.0,8.0,2.0,3.0,2.0,3.0,0.0,0.0
2024-02-16,Torino,Lecce,2,0,H,0.0,0.0,D,2023-2024,12.0,8.0,4.0,4.0,16.0,11.0,5.0,5.0,1.0,4.0,0.0,1.0
2024-02-16,Inter,Salernitana,4,0,H,3.0,0.0,H,2023-2024,26.0,1.0,10.0,0.0,9.0,9.0,18.0,0.0,0.0,1.0,0.0,0.0
2024-02-17,Napoli,Genoa,1,1,D,0.0,0.0,D,2023-2024,25.0,6.0,7.0,4.0,9.0,13.0,7.0,2.0,3.0,2.0,0.0,0.0
2024-02-17,Verona,Juventus,2,2,D,1.0,1.0,D,2023-2024,14.0,18.0,9.0,4.0,8.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0
2024-02-17,Atalanta,Sassuolo,3,0,H,1.0,0.0,H,2023-2024,28.0,12.0,13.0,4.0,10.0,9.0,11.0,5.0,0.0,0.0,0.0,0.0
2024-02-18,Lazio,Bologna,1,2,A,1.0,1.0,D,2023-2024,12.0,11.0,7.0,3.0,5.0,11.0,8.0,3.0,2.0,3.0,0.0,0.0
2024-02-18,Empoli,Fiorentina,1,1,D,0.0,1.0,A,2023-2024,5.0,9.0,4.0,4.0,15.0,14.0,0.0,3.0,3.0,2.0,0.0,0.0
2024-02-18,Udinese,Cagliari,1,1,D,1.0,1.0,D,2023-2024,17.0,5.0,3.0,2.0,14.0,10.0,3.0,4.0,3.0,2.0,0.0,0.0
2024-02-18,Frosinone,Roma,0,3,A,0.0,1.0,A,2023-2024,25.0,13.0,7.0,5.0,10.0,16.0,10.0,2.0,0.0,3.0,0.0,0.0
2024-02-18,Monza,Milan,4,2,H,2.0,0.0,H,2023-2024,12.0,16.0,6.0,6.0,11.0,10.0,7.0,3.0,4.0,1.0,0.0,1.0
2024-02-22,Torino,Lazio,0,2,A,0.0,0.0,D,2023-2024,24.0,7.0,4.0,4.0,11.0,7.0,7.0,4.0,3.0,2.0,0.0,1.0
2024-02-23,Bologna,Verona,2,0,H,1.0,0.0,H,2023-2024,12.0,7.0,3.0,3.0,12.0,15.0,11.0,1.0,2.0,2.0,0.0,0.0
2024-02-24,Sassuolo,Empoli,2,3,A,0.0,1.0,A,2023-2024,19.0,14.0,5.0,6.0,12.0,14.0,4.0,1.0,1.0,3.0,0.0,0.0
2024-02-24,Salernitana,Monza,0,2,A,0.0,0.0,D,2023-2024,11.0,17.0,3.0,7.0,6.0,13.0,7.0,11.0,2.0,2.0,0.0,0.0
2024-02-24,Genoa,Udinese,2,0,H,2.0,0.0,H,2023-2024,19.0,5.0,4.0,1.0,9.0,17.0,8.0,3.0,1.0,4.0,0.0,1.0
2024-02-25,Juventus,Frosinone,3,2,H,2.0,2.0,D,2023-2024,22.0,7.0,5.0,3.0,12.0,6.0,8.0,3.0,2.0,2.0,0.0,0.0
2024-02-25,Cagliari,Napoli,1,1,D,0.0,0.0,D,2023-2024,8.0,9.0,3.0,4.0,12.0,12.0,4.0,3.0,4.0,1.0,0.0,0.0
2024-02-25,Lecce,Inter,0,4,A,0.0,1.0,A,2023-2024,14.0,11.0,2.0,7.0,13.0,6.0,7.0,10.0,1.0,2.0,0.0,0.0
2024-02-25,Milan,Atalanta,1,1,D,1.0,1.0,D,2023-2024,20.0,8.0,7.0,3.0,12.0,16.0,5.0,3.0,1.0,4.0,0.0,0.0
2024-02-26,Roma,Torino,3,2,H,1.0,1.0,D,2023-2024,6.0,14.0,3.0,6.0,12.0,16.0,0.0,4.0,2.0,2.0,0.0,0.0
2024-02-26,Fiorentina,Lazio,2,1,H,0.0,1.0,A,2023-2024,22.0,5.0,7.0,1.0,15.0,12.0,13.0,2.0,0.0,2.0,0.0,0.0
2024-02-28,Sassuolo,Napoli,1,6,A,1.0,3.0,A,2023-2024,5.0,27.0,2.0,9.0,3.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0
2024-02-28,Inter,Atalanta,4,0,H,2.0,0.0,H,2023-2024,15.0,6.0,7.0,1.0,10.0,15.0,4.0,1.0,2.0,6.0,0.0,0.0
2024-03-01,Lazio,Milan,0,1,A,0.0,0.0,D,2023-2024,11.0,14.0,3.0,5.0,17.0,19.0,2.0,5.0,5.0,6.0,3.0,0.0
2024-03-02,Udinese,Salernitana,1,1,D,1.0,1.0,D,2023-2024,18.0,17.0,5.0,1.0,13.0,13.0,5.0,6.0,6.0,1.0,1.0,0.0
2024-03-02,Monza,Roma,1,4,A,0.0,2.0,A,2023-2024,16.0,12.0,5.0,6.0,11.0,18.0,6.0,3.0,1.0,4.0,0.0,0.0
2024-03-02,Torino,Fiorentina,0,0,D,0.0,0.0,D,2023-2024,8.0,14.0,2.0,3.0,13.0,13.0,4.0,5.0,2.0,4.0,1.0,0.0
2024-03-03,Verona,Sassuolo,1,0,H,0.0,0.0,D,2023-2024,10.0,13.0,5.0,2.0,23.0,10.0,2.0,10.0,4.0,2.0,0.0,0.0
2024-03-03,Empoli,Cagliari,0,1,A,0.0,0.0,D,2023-2024,16.0,8.0,3.0,4.0,11.0,15.0,9.0,2.0,0.0,3.0,0.0,0.0
2024-03-03,Frosinone,Lecce,1,1,D,1.0,0.0,H,2023-2024,15.0,11.0,7.0,4.0,11.0,10.0,12.0,8.0,1.0,1.0,0.0,0.0
2024-03-03,Atalanta,Bologna,1,2,A,1.0,0.0,H,2023-2024,11.0,11.0,2.0,6.0,11.0,12.0,6.0,2.0,3.0,2.0,0.0,0.0
2024-03-03,Napoli,Juventus,2,1,H,1.0,0.0,H,2023-2024,14.0,18.0,7.0,4.0,6.0,16.0,2.0,1.0,1.0,4.0,0.0,0.0
2024-03-04,Inter,Genoa,2,1,H,2.0,0.0,H,2023-2024,16.0,10.0,5.0,2.0,5.0,17.0,4.0,5.0,2.0,3.0,0.0,0.0
2024-03-08,Napoli,Torino,1,1,D,0.0,0.0,D,2023-2024,22.0,11.0,8.0,2.0,9.0,13.0,13.0,7.0,2.0,2.0,0.0,0.0
2024-03-09,Cagliari,Salernitana,4,2,H,2.0,0.0,H,2023-2024,12.0,12.0,7.0,5.0,16.0,11.0,5.0,4.0,1.0,2.0,0.0,0.0
2024-03-09,Sassuolo,Frosinone,1,0,H,0.0,0.0,D,2023-2024,10.0,11.0,4.0,1.0,14.0,9.0,1.0,2.0,3.0,1.0,0.0,0.0
2024-03-09,Bologna,Inter,0,1,A,0.0,1.0,A,2023-2024,19.0,5.0,3.0,4.0,17.0,12.0,7.0,2.0,2.0,1.0,0.0,0.0
2024-03-09,Genoa,Monza,2,3,A,0.0,2.0,A,2023-2024,22.0,9.0,6.0,5.0,11.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0
2024-03-10,Lecce,Verona,0,1,A,0.0,1.0,A,2023-2024,15.0,13.0,3.0,4.0,15.0,19.0,11.0,6.0,3.0,3.0,0.0,1.0
2024-03-10,Milan,Empoli,1,0,H,1.0,0.0,H,2023-2024,15.0,5.0,5.0,2.0,18.0,13.0,11.0,4.0,1.0,4.0,0.0,0.0
2024-03-10,Juventus,Atalanta,2,2,D,0.0,1.0,A,2023-2024,18.0,7.0,5.0,3.0,12.0,10.0,4.0,3.0,0.0,1.0,0.0,0.0
2024-03-10,Fiorentina,Roma,2,2,D,1.0,0.0,H,2023-2024,15.0,10.0,5.0,5.0,10.0,15.0,8.0,2.0,2.0,5.0,0.0,0.0
2024-03-11,Lazio,Udinese,1,2,A,0.0,0.0,D,2023-2024,18.0,14.0,6.0,5.0,9.0,15.0,9.0,5.0,3.0,6.0,0.0,1.0
2024-03-15,Empoli,Bologna,0,1,A,0.0,0.0,D,2023-2024,10.0,20.0,1.0,9.0,19.0,12.0,7.0,6.0,4.0,0.0,0.0,0.0
2024-03-16,Monza,Cagliari,1,0,H,1.0,0.0,H,2023-2024,15.0,10.0,3.0,0.0,11.0,9.0,3.0,7.0,2.0,1.0,0.0,0.0
2024-03-16,Udinese,Torino,0,2,A,0.0,1.0,A,2023-2024,12.0,12.0,1.0,5.0,11.0,17.0,3.0,4.0,3.0,2.0,0.0,0.0
2024-03-16,Salernitana,Lecce,0,1,A,0.0,1.0,A,2023-2024,15.0,17.0,6.0,4.0,9.0,18.0,7.0,1.0,4.0,3.0,0.0,0.0
2024-03-16,Frosinone,Lazio,2,3,A,1.0,1.0,D,2023-2024,14.0,22.0,5.0,7.0,10.0,15.0,9.0,4.0,1.0,3.0,0.0,0.0
2024-03-17,Juventus,Genoa,0,0,D,0.0,0.0,D,2023-2024,17.0,5.0,2.0,2.0,11.0,11.0,12.0,2.0,4.0,1.0,1.0,0.0
2024-03-17,Verona,Milan,1,3,A,0.0,1.0,A,2023-2024,15.0,18.0,4.0,6.0,9.0,8.0,3.0,5.0,1.0,3.0,0.0,0.0
2024-03-17,Roma,Sassuolo,1,0,H,0.0,0.0,D,2023-2024,10.0,8.0,4.0,2.0,11.0,10.0,4.0,7.0,2.0,1.0,0.0,0.0
2024-03-17,Inter,Napoli,1,1,D,1.0,0.0,H,2023-2024,19.0,11.0,6.0,3.0,19.0,6.0,5.0,7.0,2.0,1.0,0.0,0.0
2024-03-30,Napoli,Atalanta,0,3,A,0.0,2.0,A,2023-2024,20.0,12.0,6.0,6.0,6.0,13.0,7.0,5.0,2.0,2.0,0.0,0.0
2024-03-30,Genoa,Frosinone,1,1,D,1.0,1.0,D,2023-2024,9.0,15.0,3.0,3.0,16.0,11.0,3.0,8.0,2.0,1.0,0.0,0.0
2024-03-30,Torino,Monza,1,0,H,0.0,0.0,D,2023-2024,15.0,9.0,6.0,2.0,9.0,11.0,7.0,2.0,0.0,3.0,0.0,1.0
2024-03-30,Lazio,Juventus,1,0,H,0.0,0.0,D,2023-2024,16.0,9.0,4.0,3.0,12.0,10.0,7.0,2.0,1.0,2.0,0.0,0.0
2024-03-30,Fiorentina,Milan,1,2,A,0.0,0.0,D,2023-2024,17.0,14.0,7.0,10.0,8.0,12.0,7.0,5.0,2.0,3.0,0.0,0.0
2024-04-01,Bologna,Salernitana,3,0,H,2.0,0.0,H,2023-2024,14.0,8.0,3.0,2.0,11.0,12.0,5.0,3.0,0.0,3.0,0.0,0.0
2024-04-01,Cagliari,Verona,1,1,D,0.0,1.0,A,2023-2024,11.0,8.0,2.0,5.0,11.0,16.0,7.0,2.0,0.0,2.0,0.0,0.0
2024-04-01,Sassuolo,Udinese,1,1,D,1.0,1.0,D,2023-2024,14.0,12.0,5.0,3.0,7.0,10.0,10.0,1.0,1.0,2.0,0.0,0.0
2024-04-01,Lecce,Roma,0,0,D,0.0,0.0,D,2023-2024,27.0,10.0,6.0,3.0,9.0,12.0,8.0,4.0,3.0,2.0,0.0,0.0
2024-04-01,Inter,Empoli,2,0,H,1.0,0.0,H,2023-2024,19.0,14.0,7.0,3.0,14.0,16.0,8.0,6.0,0.0,2.0,0.0,0.0
2024-04-05,Salernitana,Sassuolo,2,2,D,0.0,2.0,A,2023-2024,5.0,16.0,2.0,5.0,10.0,13.0,4.0,9.0,4.0,3.0,0.0,0.0
2024-04-06,Milan,Lecce,3,0,H,2.0,0.0,H,2023-2024,16.0,12.0,8.0,7.0,8.0,8.0,5.0,1.0,1.0,1.0,0.0,1.0
2024-04-06,Roma,Lazio,1,0,H,1.0,0.0,H,2023-2024,15.0,11.0,3.0,1.0,14.0,15.0,3.0,6.0,6.0,3.0,0.0,0.0
2024-04-06,Empoli,Torino,3,2,H,1.0,0.0,H,2023-2024,4.0,19.0,3.0,5.0,13.0,13.0,1.0,7.0,2.0,1.0,0.0,0.0
2024-04-07,Frosinone,Bologna,0,0,D,0.0,0.0,D,2023-2024,12.0,13.0,5.0,5.0,10.0,14.0,5.0,2.0,1.0,3.0,0.0,0.0
2024-04-07,Monza,Napoli,2,4,A,1.0,0.0,H,2023-2024,7.0,19.0,2.0,8.0,10.0,8.0,1.0,6.0,3.0,1.0,0.0,0.0
2024-04-07,Cagliari,Atalanta,2,1,H,1.0,1.0,D,2023-2024,11.0,7.0,3.0,2.0,16.0,19.0,4.0,4.0,3.0,3.0,0.0,0.0
2024-04-07,Verona,Genoa,1,2,A,1.0,1.0,D,2023-2024,12.0,11.0,3.0,5.0,14.0,15.0,5.0,3.0,3.0,1.0,0.0,0.0
2024-04-07,Juventus,Fiorentina,1,0,H,1.0,0.0,H,2023-2024,7.0,13.0,2.0,2.0,16.0,8.0,5.0,6.0,2.0,1.0,0.0,0.0
2024-04-08,Udinese,Inter,1,2,A,1.0,0.0,H,2023-2024,3.0,23.0,1.0,6.0,11.0,11.0,0.0,8.0,1.0,2.0,0.0,0.0
2024-04-12,Lazio,Salernitana,4,1,H,3.0,1.0,H,2023-2024,17.0,8.0,6.0,5.0,15.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0
2024-04-13,Lecce,Empoli,1,0,H,0.0,0.0,D,2023-2024,14.0,3.0,7.0,0.0,18.0,15.0,10.0,3.0,1.0,0.0,0.0,0.0
2024-04-13,Torino,Juventus,0,0,D,0.0,0.0,D,2023-2024,13.0,8.0,2.0,3.0,18.0,11.0,6.0,2.0,3.0,2.0,1.0,0.0
2024-04-13,Bologna,Monza,0,0,D,0.0,0.0,D,2023-2024,17.0,4.0,7.0,0.0,13.0,19.0,10.0,0.0,4.0,4.0,0.0,0.0
2024-04-14,Napoli,Frosinone,2,2,D,1.0,0.0,H,2023-2024,20.0,13.0,9.0,6.0,11.0,14.0,6.0,2.0,3.0,1.0,1.0,0.0
2024-04-14,Sassuolo,Milan,3,3,D,2.0,1.0,H,2023-2024,10.0,23.0,5.0,7.0,12.0,9.0,2.0,6.0,3.0,1.0,0.0,0.0
2024-04-14,Inter,Cagliari,2,2,D,1.0,0.0,H,2023-2024,12.0,11.0,7.0,6.0,5.0,10.0,7.0,0.0,0.0,2.0,0.0,0.0
2024-04-15,Fiorentina,Genoa,1,1,D,0.0,1.0,A,2023-2024,20.0,7.0,3.0,3.0,8.0,19.0,6.0,2.0,1.0,2.0,0.0,0.0
2024-04-15,Atalanta,Verona,2,2,D,2.0,0.0,H,2023-2024,16.0,13.0,9.0,5.0,6.0,10.0,5.0,4.0,0.0,2.0,0.0,0.0
2024-04-19,Genoa,Lazio,0,1,A,0.0,0.0,D,2023-2024,8.0,13.0,2.0,1.0,7.0,13.0,2.0,9.0,1.0,2.0,0.0,0.0
2024-04-19,Cagliari,Juventus,2,2,D,2.0,0.0,H,2023-2024,9.0,11.0,4.0,3.0,16.0,15.0,4.0,3.0,2.0,3.0,0.0,0.0
2024-04-20,Empoli,Napoli,1,0,H,1.0,0.0,H,2023-2024,7.0,9.0,1.0,1.0,14.0,12.0,2.0,8.0,2.0,2.0,0.0,0.0
2024-04-20,Verona,Udinese,1,0,H,0.0,0.0,D,2023-2024,16.0,18.0,4.0,1.0,18.0,12.0,10.0,6.0,2.0,2.0,0.0,0.0
2024-04-21,Sassuolo,Lecce,0,3,A,0.0,2.0,A,2023-2024,10.0,14.0,3.0,8.0,10.0,13.0,9.0,4.0,1.0,0.0,0.0,0.0
2024-04-21,Torino,Frosinone,0,0,D,0.0,0.0,D,2023-2024,13.0,12.0,2.0,3.0,10.0,17.0,6.0,4.0,2.0,2.0,0.0,0.0
2024-04-21,Salernitana,Fiorentina,0,2,A,0.0,0.0,D,2023-2024,5.0,12.0,1.0,7.0,13.0,11.0,2.0,5.0,2.0,4.0,0.0,0.0
2024-04-21,Monza,Atalanta,1,2,A,0.0,1.0,A,2023-2024,17.0,12.0,2.0,6.0,8.0,13.0,2.0,8.0,3.0,2.0,0.0,0.0
2024-04-22,Roma,Bologna,1,3,A,0.0,2.0,A,2023-2024,14.0,11.0,5.0,3.0,8.0,12.0,8.0,2.0,5.0,2.0,0.0,0.0
2024-04-22,Milan,Inter,1,2,A,0.0,1.0,A,2023-2024,15.0,11.0,6.0,3.0,19.0,10.0,5.0,3.0,3.0,2.0,2.0,1.0
2024-04-25,Udinese,Roma,1,2,A,1.0,0.0,H,2023-2024,9.0,19.0,3.0,5.0,15.0,10.0,5.0,8.0,3.0,2.0,0.0,0.0
2024-04-26,Frosinone,Salernitana,3,0,H,2.0,0.0,H,2023-2024,11.0,17.0,4.0,2.0,13.0,10.0,7.0,3.0,2.0,2.0,0.0,0.0
2024-04-27,Lecce,Monza,1,1,D,0.0,0.0,D,2023-2024,12.0,9.0,4.0,1.0,13.0,18.0,0.0,5.0,2.0,3.0,0.0,0.0
2024-04-27,Juventus,Milan,0,0,D,0.0,0.0,D,2023-2024,18.0,9.0,7.0,0.0,10.0,4.0,9.0,4.0,0.0,1.0,0.0,0.0
2024-04-27,Lazio,Verona,1,0,H,0.0,0.0,D,2023-2024,17.0,7.0,5.0,1.0,13.0,18.0,4.0,2.0,4.0,4.0,0.0,0.0
2024-04-28,Inter,Torino,2,0,H,0.0,0.0,D,2023-2024,17.0,11.0,5.0,3.0,6.0,8.0,5.0,4.0,0.0,0.0,0.0,1.0
2024-04-28,Bologna,Udinese,1,1,D,0.0,1.0,A,2023-2024,15.0,11.0,4.0,4.0,11.0,21.0,10.0,3.0,3.0,7.0,1.0,0.0
2024-04-28,Atalanta,Empoli,2,0,H,1.0,0.0,H,2023-2024,17.0,11.0,5.0,2.0,19.0,14.0,8.0,1.0,1.0,2.0,0.0,0.0
2024-04-28,Napoli,Roma,2,2,D,0.0,0.0,D,2023-2024,27.0,10.0,9.0,4.0,11.0,5.0,9.0,2.0,2.0,0.0,0.0,0.0
2024-04-28,Fiorentina,Sassuolo,5,1,H,1.0,0.0,H,2023-2024,22.0,7.0,10.0,2.0,9.0,9.0,10.0,2.0,2.0,2.0,0.0,0.0
2024-04-29,Genoa,Cagliari,3,0,H,2.0,0.0,H,2023-2024,12.0,12.0,5.0,1.0,12.0,14.0,2.0,4.0,0.0,2.0,0.0,0.0
2024-05-03,Torino,Bologna,0,0,D,0.0,0.0,D,2023-2024,8.0,5.0,1.0,1.0,14.0,11.0,2.0,4.0,2.0,2.0,0.0,0.0
2024-05-04,Monza,Lazio,2,2,D,0.0,1.0,A,2023-2024,17.0,9.0,7.0,5.0,8.0,13.0,5.0,4.0,1.0,7.0,0.0,0.0
2024-05-04,Sassuolo,Inter,1,0,H,1.0,0.0,H,2023-2024,6.0,14.0,2.0,1.0,10.0,10.0,2.0,5.0,1.0,1.0,0.0,0.0
2024-05-05,Cagliari,Lecce,1,1,D,1.0,0.0,H,2023-2024,9.0,16.0,3.0,3.0,9.0,15.0,3.0,10.0,4.0,4.0,1.0,0.0
2024-05-05,Empoli,Frosinone,0,0,D,0.0,0.0,D,2023-2024,7.0,17.0,1.0,5.0,15.0,11.0,3.0,8.0,2.0,3.0,0.0,0.0
2024-05-05,Verona,Fiorentina,2,1,H,1.0,1.0,D,2023-2024,9.0,13.0,4.0,4.0,12.0,11.0,1.0,2.0,2.0,1.0,0.0,0.0
2024-05-05,Milan,Genoa,3,3,D,1.0,1.0,D,2023-2024,26.0,6.0,7.0,2.0,8.0,10.0,7.0,1.0,1.0,1.0,0.0,0.0
2024-05-05,Roma,Juventus,1,1,D,1.0,1.0,D,2023-2024,19.0,16.0,5.0,6.0,7.0,11.0,9.0,6.0,1.0,2.0,0.0,0.0
2024-05-06,Salernitana,Atalanta,1,2,A,1.0,0.0,H,2023-2024,9.0,17.0,2.0,4.0,12.0,10.0,1.0,7.0,1.0,0.0,0.0,0.0
2024-05-06,Udinese,Napoli,1,1,D,0.0,0.0,D,2023-2024,10.0,12.0,2.0,4.0,13.0,10.0,7.0,5.0,0.0,0.0,0.0,0.0
2024-05-10,Frosinone,Inter,0,5,A,0.0,1.0,A,2023-2024,17.0,14.0,8.0,5.0,4.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0
2024-05-11,Napoli,Bologna,0,2,A,0.0,2.0,A,2023-2024,16.0,11.0,6.0,4.0,15.0,12.0,9.0,3.0,2.0,1.0,0.0,0.0
2024-05-11,Milan,Cagliari,5,1,H,1.0,0.0,H,2023-2024,17.0,13.0,10.0,7.0,11.0,9.0,6.0,3.0,2.0,1.0,0.0,0.0
2024-05-12,Lazio,Empoli,2,0,H,1.0,0.0,H,2023-2024,11.0,16.0,5.0,3.0,18.0,15.0,7.0,7.0,3.0,1.0,0.0,0.0
